X,Y,u_数值解,u_解析解,abs_误差
0.25,0.04,-1.3136460176299987,0.08862397936135695,1.4022699969913557
0.26,0.04,-1.354260431192889,0.09136399524165806,1.445624426434547
0.27,0.04,-1.3935383532117305,0.09401384588916449,1.4875521991008949
0.28,0.04,-1.4314410211197914,0.09657091622120746,1.5280119373409988
0.29,0.04,-1.467931029560119,0.09903268271808811,1.566963712278207
0.3,0.04,-1.5029723673000932,0.10139671591348672,1.60436908321358
0.31,0.04,-1.536530452770093,0.10366068279205255,1.6401911355621455
0.32,0.04,-1.5685721681911993,0.10582234909180854,1.674394517283008
0.33,0.04,-1.5990658922583734,0.10787958150909795,1.7069454737674714
0.34,0.04,-1.6279815313470327,0.10983034980389761,1.7378118811509302
0.35000000000000003,0.04,-1.6552905492121543,0.11167272880341961,1.766963278015574
0.36,0.04,-1.6809659951503237,0.11340490030202462,1.7943708954523483
0.37,0.04,-1.7049825305967727,0.11502515485557104,1.8200076854523437
0.38,0.04,-1.7273164541311075,0.11653189346843025,1.8438483475995378
0.39,0.04,-1.7479457248674082,0.11792362917150213,1.8658693540389104
0.4,0.04,-1.7668499842058036,0.11919898848967402,1.8860489726954777
0.41000000000000003,0.04,-1.7840105759241274,0.12035671279727489,1.9043672887214023
0.42,0.04,-1.7994105645896816,0.12139565956018686,1.9208062241498685
0.43,0.04,-1.8130347522727415,0.12231480346338854,1.93534955573613
0.44,0.04,-1.8248696935451258,0.12311323742281703,1.9479829309679428
0.45,0.04,-1.834903708749085,0.12379017348055049,1.9586938822296354
0.46,0.04,-1.8431268955234534,0.12434494358242741,1.9674718391058807
0.47000000000000003,0.04,-1.8495311385758724,0.12477700023733543,1.9743081388132078
0.48,0.04,-1.854110117691543,0.125085917057519,1.979196034749062
0.49,0.04,-1.8568593139706375,0.1252713891793726,1.9821307031500102
0.5,0.04,-1.8577760142880921,0.12533323356430426,1.9831092478523964
0.51,0.04,-1.8568593139712442,0.1252713891793726,1.9821307031506168
0.52,0.04,-1.8541101176926074,0.125085917057519,1.9791960347501263
0.53,0.04,-1.8495311385769315,0.12477700023733543,1.974308138814267
0.54,0.04,-1.8431268955240903,0.1243449435824274,1.9674718391065176
0.55,0.04,-1.8349037087490578,0.12379017348055048,1.9586938822296083
0.56,0.04,-1.8248696935445587,0.12311323742281703,1.9479829309673757
0.5700000000000001,0.04,-1.8130347522720196,0.12231480346338855,1.9353495557354081
0.58,0.04,-1.7994105645891976,0.12139565956018687,1.9208062241493844
0.59,0.04,-1.7840105759240714,0.12035671279727489,1.9043672887213463
0.6,0.04,-1.7668499842061443,0.11919898848967403,1.8860489726958183
0.61,0.04,-1.747945724867996,0.11792362917150213,1.8658693540394982
0.62,0.04,-1.727316454131773,0.11653189346843026,1.8438483476002032
0.63,0.04,-1.7049825305973365,0.11502515485557105,1.8200076854529075
0.64,0.04,-1.680965995150583,0.1134049003020246,1.7943708954526076
0.65,0.04,-1.6552905492119596,0.11167272880341962,1.7669632780153792
0.66,0.04,-1.627981531346468,0.10983034980389758,1.7378118811503656
0.67,0.04,-1.5990658922577943,0.10787958150909795,1.7069454737668923
0.68,0.04,-1.5685721681910565,0.10582234909180853,1.674394517282865
0.6900000000000001,0.04,-1.5365304527706096,0.10366068279205254,1.6401911355626622
0.7000000000000001,0.04,-1.5029723673010742,0.10139671591348672,1.604369083214561
0.71,0.04,-1.4679310295610932,0.09903268271808814,1.5669637122791813
0.72,0.04,-1.4314410211203583,0.09657091622120746,1.5280119373415657
0.73,0.04,-1.393538353211814,0.09401384588916449,1.4875521991009784
0.74,0.04,-1.3542604311926538,0.09136399524165804,1.4456244264343119
0.75,0.04,-1.313646017629586,0.08862397936135695,1.4022699969909431
0.76,0.04,-1.27173519404506,0.08579650231312888,1.357531696358189
0.77,0.04,-1.2285693213620712,0.08288435447545497,1.3114536758375261
0.78,0.04,-1.1841909990860322,0.07989040978666323,1.2640814088726955
0.79,0.04,-1.1386440232637867,0.07681762290869805,1.2154616461724848
0.8,0.04,-1.0919733432615466,0.07366902631122606,1.1656423695727727
0.81,0.04,-1.0442250174050587,0.07044772727895415,1.1146727446840128
0.8200000000000001,0.04,-0.9954461675263522,0.06715690484511516,1.0626030723714672
0.8300000000000001,0.04,-0.9456849324609131,0.06379980665414536,1.0094847391150585
0.84,0.04,-0.8949904205406405,0.06037974575665204,0.9553701662972925
0.85,0.04,-0.8434126611292666,0.05690009733983184,0.9003127584690984
0.86,0.04,-0.7910025552486546,0.05336429539656928,0.8443668506452239
0.87,0.04,-0.7378118253454476,0.049775829336499725,0.7875876546819474
0.88,0.04,-0.6838929642477287,0.046138240542383795,0.7300312047901125
0.89,0.04,-0.6292991833614724,0.04245511887518976,0.6717543022366621
0.9,0.04,-0.5740843601573528,0.03873009913133459,0.6128144592886874
0.91,0.04,-0.5183029849998005,0.03496685745557828,0.5532698424553788
0.92,0.04,-0.46201010737133597,0.031169107713113223,0.4931792150844492
0.93,0.04,-0.40526128154561947,0.027340597824427243,0.4326018793700467
0.9400000000000001,0.04,-0.3481125117625222,0.02348510606655899,0.37159761782908124
0.9500000000000001,0.04,-0.29062019695874136,0.019606437344394257,0.31022663430313563
0.96,0.04,-0.23284107510834035,0.01570841943568448,0.24854949454402483
0.97,0.04,-0.17483216722864592,0.011794899213492084,0.186627066442138
0.98,0.04,-0.11665072110742644,0.007869738849791467,0.12452045995721792
0.99,0.04,-0.05835415480694893,0.003936812003971136,0.06229096681092006
1.0,0.04,0.0,1.5348894331131283e-17,1.5348894331131283e-17
0.0,0.05,0.0,0.0,0.0
0.01,0.05,-0.07283464034493708,0.004913725292894575,0.07774836563783166
0.02,0.05,-0.14559740169377156,0.009822601332166307,0.15542000302593786
0.03,0.05,-0.21821647598568203,0.01472178364982022,0.23293825963550224
0.04,0.05,-0.290620196961045,0.019606437344394243,0.3102266343054393
0.05,0.05,-0.3627371108880675,0.024471741852423214,0.3872088527404907
0.06,0.05,-0.43449604707968814,0.029312895705753038,0.46380894278544116
0.07,0.05,-0.5058261881304394,0.03412512127001008,0.5399513094004496
0.08,0.05,-0.5766571398038723,0.038903669459549435,0.6155608092634218
0.09,0.05,-0.646919000502241,0.043643824424229156,0.6905628249264703
0.1,0.05,-0.7165424302507659,0.04834090820338493,0.7648833384541508
0.11,0.05,-0.7854587191286593,0.05299028534241255,0.8384490044710718
0.12,0.05,-0.853599855078698,0.057587367467401875,0.9111872225460999
0.13,0.05,-0.9208985910273968,0.06212761781330802,0.9830262088407048
0.14,0.05,-0.9872885112490661,0.06660655570119063,1.0538950669502567
0.15,0.05,-1.0527040969087258,0.07101976096010307,1.123723857868829
0.16,0.05,-1.1170807907204574,0.07536287828926756,1.1924436690097249
0.17,0.05,-1.1803550606581252,0.07963162155623109,1.2599866822143564
0.18,0.05,-1.2424644626552361,0.0838217780267608,1.3262862406819969
0.19,0.05,-1.3033477022307816,0.087929212522304,1.3912769147530855
0.2,0.05,-1.3629446949792878,0.09194987150091018,1.454894566480198
0.21,0.05,-1.4211966258655557,0.09587978705758744,1.517076412923143
0.22,0.05,-1.4780460072667774,0.09971508084014587,1.5777610881069233
0.23,0.05,-1.5334367357058385,0.10345196787666268,1.6368887035825013
0.24,0.05,-1.5873141472198293,0.10708676031079266,1.694400907530622
0.25,0.05,-1.6396250713079281,0.11061587104123716,1.7502409423491652
0.26,0.05,-1.6903178834045072,0.11403581726177989,1.804353700666287
0.27,0.05,-1.7393425558252442,0.11734322389839631,1.8566857797236405
0.28,0.05,-1.786650707137635,0.12053482694004412,1.907185534077679
0.29,0.05,-1.8321956499073502,0.12360747665984811,1.9558031265671982
0.3,0.05,-1.875932436773823,0.12655814072350038,2.0024905774973236
0.31,0.05,-1.9178179048087078,0.129383907181808,2.047201811990516
0.32,0.05,-1.9578107181125903,0.13208198734443563,2.089892705457026
0.33,0.05,-1.9958714086078104,0.13464971853200589,2.1305211271398163
0.34,0.05,-2.0319624149879,0.1370845667038426,2.169046981691743
0.35000000000000003,0.05,-2.0660481197859752,0.13938412895876284,2.205432248744738
0.36,0.05,-2.098094884525671,0.14154613590645068,2.2396410204321215
0.37,0.05,-2.128071082919194,0.1435684539070709,2.2716395368262647
0.38,0.05,-2.1559471320788823,0.14544908717691438,2.3013962192557966
0.39,0.05,-2.1816955217111094,0.1471861797579953,2.3288817014691046
0.4,0.05,-2.2052908412644645,0.14877801734965795,2.3540688586141223
0.41000000000000003,0.05,-2.2267098050063576,0.1502230290003842,2.376932834006742
0.42,0.05,-2.2459312750038283,0.15151978865813315,2.3974510636619613
0.43,0.05,-2.2629362819854775,0.15266701657768228,2.41560329856316
0.44,0.05,-2.277708044062831,0.15366358058358154,2.4313716246464123
0.45,0.05,-2.290231983291764,0.15450849718747373,2.4447404804792376
0.46,0.05,-2.3004957400578485,0.15520093255867878,2.4556966726165275
0.47000000000000003,0.05,-2.308489185272519,0.15574020334708408,2.464229388619603
0.48,0.05,-2.314204430369127,0.15612577735752844,2.4703302077266556
0.49,0.05,-2.317635835089185,0.15635727407501446,2.4739931091641996
0.5,0.05,-2.318780013050008,0.15643446504023087,2.4752144780902388
0.51,0.05,-2.317635835087027,0.15635727407501446,2.4739931091620417
0.52,0.05,-2.3142044303671865,0.15612577735752844,2.470330207724715
0.53,0.05,-2.308489185273025,0.15574020334708408,2.4642293886201094
0.54,0.05,-2.30049574006065,0.15520093255867876,2.455696672619329
0.55,0.05,-2.2902319832944675,0.1545084971874737,2.4447404804819413
0.56,0.05,-2.2777080440628827,0.15366358058358154,2.4313716246464643
0.5700000000000001,0.05,-2.2629362819825927,0.1526670165776823,2.415603298560275
0.58,0.05,-2.2459312750003835,0.15151978865813315,2.3974510636585165
0.59,0.05,-2.2267098050052923,0.1502230290003842,2.3769328340056766
0.6,0.05,-2.2052908412666636,0.14877801734965798,2.3540688586163214
0.61,0.05,-2.181695521714632,0.1471861797579953,2.328881701472627
0.62,0.05,-2.1559471320807333,0.14544908717691438,2.3013962192576476
0.63,0.05,-2.128071082917975,0.14356845390707093,2.2716395368250457
0.64,0.05,-2.0980948845227276,0.14154613590645065,2.239641020429178
0.65,0.05,-2.066048119784051,0.13938412895876287,2.205432248742814
0.66,0.05,-2.0319624149885978,0.13708456670384253,2.1690469816924405
0.67,0.05,-1.9958714086101863,0.13464971853200589,2.130521127142192
0.68,0.05,-1.9578107181142146,0.1320819873444356,2.08989270545865
0.6900000000000001,0.05,-1.9178179048080173,0.129383907181808,2.0472018119898254
0.7000000000000001,0.05,-1.8759324367715862,0.12655814072350038,2.0024905774950867
0.71,0.05,-1.8321956499059175,0.12360747665984814,1.9558031265657656
0.72,0.05,-1.786650707138635,0.12053482694004412,1.9071855340786792
0.73,0.05,-1.739342555828004,0.11734322389839631,1.8566857797264003
0.74,0.05,-1.69031788340659,0.11403581726177987,1.8043537006683699
0.75,0.05,-1.6396250713073655,0.11061587104123716,1.7502409423486025
0.76,0.05,-1.5873141472168757,0.10708676031079269,1.6944009075276685
0.77,0.05,-1.5334367357029104,0.10345196787666268,1.6368887035795732
0.78,0.05,-1.4780460072662747,0.09971508084014591,1.5777610881064206
0.79,0.05,-1.4211966258677435,0.09587978705758744,1.517076412925331
0.8,0.05,-1.3629446949822217,0.09194987150091019,1.4548945664831319
0.81,0.05,-1.3033477022319107,0.08792921252230398,1.3912769147542146
0.8200000000000001,0.05,-1.2424644626538417,0.0838217780267608,1.3262862406806024
0.8300000000000001,0.05,-1.180355060655806,0.07963162155623106,1.2599866822120371
0.84,0.05,-1.117080790719561,0.0753628782892676,1.1924436690088287
0.85,0.05,-1.0527040969101031,0.07101976096010308,1.1237238578702062
0.86,0.05,-0.9872885112512733,0.06660655570119066,1.0538950669524638
0.87,0.05,-0.920898591028104,0.06212761781330802,0.983026208841412
0.88,0.05,-0.8535998550769471,0.05758736746740191,0.911187222544349
0.89,0.05,-0.7854587191258594,0.052990285342412534,0.838449004468272
0.9,0.05,-0.7165424302494415,0.04834090820338494,0.7648833384528265
0.91,0.05,-0.6469190005037,0.04364382442422913,0.6905628249279291
0.92,0.05,-0.5766571398069409,0.03890366945954944,0.6155608092664904
0.93,0.05,-0.5058261881324594,0.03412512127001004,0.5399513094024694
0.9400000000000001,0.05,-0.4344960470788835,0.029312895705753034,0.4638089427846365
0.9500000000000001,0.05,-0.36273711088513394,0.02447174185242323,0.3872088527375572
0.96,0.05,-0.29062019695849917,0.019606437344394288,0.31022663430289343
0.97,0.05,-0.21821647598558264,0.014721783649820226,0.23293825963540285
0.98,0.05,-0.1455974016958907,0.00982260133216634,0.15542000302805703
0.99,0.05,-0.07283464034704867,0.004913725292894566,0.07774836563994324
1.0,0.05,0.0,1.9157696688784726e-17,1.9157696688784726e-17
0.0,0.06,0.0,0.0,0.0
0.01,0.06,-0.08724324688590737,0.005885789328195163,0.09312903621410254
0.02,0.06,-0.17440039522160877,0.011765770092923353,0.18616616531453212
0.03,0.06,-0.2613854314243933,0.017634139463068466,0.27901957088746177
0.04,0.06,-0.34811251176399954,0.023485106066558993,0.37159761783055856
0.05,0.06,-0.4344960470813164,0.029312895705753038,0.4638089427870694
0.06,0.06,-0.5204507872559857,0.035111757055874285,0.55556254431186
0.07,0.06,-0.6058919053381894,0.0408759673408752,0.6467678726790645
0.08,0.06,-0.6907350812613864,0.04659983798112601,0.7373349192425124
0.09,0.06,-0.7748965850545378,0.05227772020735607,0.827174305261894
0.1,0.06,-0.8582933594731028,0.057904010635307104,0.91619737010841
0.11,0.06,-0.9408431019676304,0.06347315679559704,1.0043162587632275
0.12,0.06,-1.0224643459079943,0.06897966261333678,1.091444008521331
0.13,0.06,-1.1030765409817451,0.07441809383209277,1.177494634813838
0.14,0.06,-1.1826001326865947,0.07978308337684185,1.2623832160634365
0.15,0.06,-1.2609566408394706,0.08506933665062633,1.346025977490097
0.16,0.06,-1.3380687370261093,0.09027163675968217,1.4283403737857914
0.17,0.06,-1.4138603209155884,0.09538484966188296,1.5092451705774714
0.18,0.06,-1.4882565953638205,0.10040392923341993,1.5886605245972405
0.19,0.06,-1.561184140230385,0.10532392224871678,1.6665080624791018
0.2,0.06,-1.6325709848348855,0.11013997326866541,1.742710958103551
0.21,0.06,-1.702346678981744,0.11484732943235795,1.817194008414102
0.22,0.06,-1.7704423624847836,0.1194413451475869,1.8898837076323705
0.23,0.06,-1.836790833124149,0.12391748667548354,1.9607083197996324
0.24,0.06,-1.9013266129680861,0.12827133660477094,2.029597949572857
0.25,0.06,-1.9639860129938111,0.1324985982112156,2.096484611205027
0.26,0.06,-2.0247071959394516,0.1365950996979754,2.161302295637427
0.27,0.06,-2.083430237329858,0.14055679831265952,2.2239870356425175
0.28,0.06,-2.140097184613024,0.14437978433703696,2.284476968950061
0.29,0.06,-2.19465211435225,0.14806028494545634,2.342712399297706
0.3,0.06,-2.247041187416947,0.15159466792816942,2.3986358553451166
0.31,0.06,-2.297212702116714,0.15497944527588342,2.4521921473925974
0.32,0.06,-2.3451171452249255,0.15821127662200532,2.503328421846931
0.33,0.06,-2.390707240841297,0.16128697253918023,2.5519942133804774
0.34,0.06,-2.4339379970461166,0.16420349768687115,2.598141494732988
0.35000000000000003,0.06,-2.4747667503013684,0.16695797380687358,2.6417247241082418
0.36,0.06,-2.513153207555334,0.16954768256380914,2.682700890119143
0.37,0.06,-2.549059486008414,0.171970068227794,2.721029554236208
0.38,0.06,-2.582450150499564,0.17422274019663594,2.7566728906962
0.39,0.06,-2.613292248475878,0.17630347535507018,2.7895957238309483
0.4,0.06,-2.6415553425113067,0.17821022026870548,2.8197655627800122
0.41000000000000003,0.06,-2.6672115403437835,0.1799410932105162,2.8471526335542996
0.42,0.06,-2.690235522401899,0.1814943860178796,2.8717299084197787
0.43,0.06,-2.7106045667937293,0.1828685657783261,2.8934731325720553
0.44,0.06,-2.7282985717318664,0.18406227634233893,2.912360848074205
0.45,0.06,-2.7433000753713395,0.18507433966170983,2.9283744150330495
0.46,0.06,-2.755594273040847,0.18590375695213038,2.9414980299929776
0.47000000000000003,0.06,-2.765169031851633,0.18654970967887174,2.951718741530505
0.48,0.06,-2.772014902671052,0.1870115603645795,2.9590264630356318
0.49,0.06,-2.776125129449198,0.1872888532183867,2.9634139826675847
0.5,0.06,-2.777495655888106,0.1873813145857246,2.9648769704738305
0.51,0.06,-2.7761251294452034,0.1872888532183867,2.96341398266359
0.52,0.06,-2.7720149026670358,0.1870115603645795,2.9590264630316154
0.53,0.06,-2.765169031850894,0.18654970967887174,2.951718741529766
0.54,0.06,-2.755594273044008,0.18590375695213035,2.9414980299961386
0.55,0.06,-2.7433000753752426,0.1850743396617098,2.928374415036952
0.56,0.06,-2.7282985717327137,0.18406227634233893,2.9123608480750525
0.5700000000000001,0.06,-2.7106045667906518,0.18286856577832614,2.8934731325689778
0.58,0.06,-2.6902355223977517,0.18149438601787962,2.8717299084156314
0.59,0.06,-2.667211540342432,0.1799410932105162,2.8471526335529482
0.6,0.06,-2.641555342513982,0.1782102202687055,2.8197655627826874
0.61,0.06,-2.6132922484800143,0.17630347535507018,2.7895957238350846
0.62,0.06,-2.5824501505012027,0.17422274019663597,2.7566728906978386
0.63,0.06,-2.549059486005911,0.171970068227794,2.721029554233705
0.64,0.06,-2.513153207550909,0.16954768256380914,2.682700890114718
0.65,0.06,-2.474766750299041,0.1669579738068736,2.6417247241059147
0.66,0.06,-2.4339379970479325,0.1642034976868711,2.5981414947348034
0.67,0.06,-2.3907072408454573,0.16128697253918023,2.5519942133846376
0.68,0.06,-2.3451171452274173,0.15821127662200532,2.5033284218494227
0.6900000000000001,0.06,-2.2972127021150888,0.15497944527588342,2.452192147390972
0.7000000000000001,0.06,-2.2470411874125658,0.15159466792816942,2.398635855340735
0.71,0.06,-2.1946521143489788,0.1480602849454564,2.342712399294435
0.72,0.06,-2.1400971846136514,0.14437978433703696,2.2844769689506883
0.73,0.06,-2.083430237333557,0.14055679831265952,2.223987035646217
0.74,0.06,-2.024707195942664,0.13659509969797537,2.1613022956406396
0.75,0.06,-1.9639860129936002,0.1324985982112156,2.096484611204816
0.76,0.06,-1.90132661296493,0.128271336604771,2.029597949569701
0.77,0.06,-1.8367908331210674,0.12391748667548354,1.960708319796551
0.78,0.06,-1.7704423624849577,0.11944134514758695,1.8898837076325445
0.79,0.06,-1.7023466789851014,0.11484732943235795,1.8171940084174594
0.8,0.06,-1.6325709848382666,0.11013997326866543,1.742710958106932
0.81,0.06,-1.5611841402306537,0.10532392224871677,1.6665080624793704
0.8200000000000001,0.06,-1.4882565953606144,0.10040392923341993,1.5886605245940344
0.8300000000000001,0.06,-1.4138603209117855,0.09538484966188292,1.5092451705736685
0.84,0.06,-1.3380687370251518,0.09027163675968222,1.4283403737848341
0.85,0.06,-1.260956640842238,0.08506933665062635,1.3460259774928642
0.86,0.06,-1.18260013269065,0.07978308337684188,1.2623832160674917
0.87,0.06,-1.1030765409836085,0.07441809383209277,1.1774946348157014
0.88,0.06,-1.0224643459063134,0.06897966261333682,1.0914440085196502
0.89,0.06,-0.9408431019643292,0.06347315679559702,1.0043162587599261
0.9,0.06,-0.8582933594715301,0.057904010635307125,0.9161973701068372
0.91,0.06,-0.774896585056372,0.05227772020735604,0.827174305263728
0.92,0.06,-0.6907350812651682,0.04659983798112602,0.7373349192462942
0.93,0.06,-0.605891905340707,0.040875967340875154,0.6467678726815822
0.9400000000000001,0.06,-0.5204507872552617,0.035111757055874285,0.555562544311136
0.9500000000000001,0.06,-0.43449604707840755,0.02931289570575306,0.4638089427841606
